,report_id,report_name,chapter_id,chapter_description,author_index,author_role,person_last name,person_first name,person_gender,person_country,person_citizenship,person_current affiliation,person_id,person_photo
1810,35,AR6 WGI,9,Chapter 9,7,LA,Kopp,Robert,M,USA,USA,Rutgers University,4493,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2506cf1bf88.19063027.JPG
1811,35,AR6 WGI,9,Chapter 9,8,LA,Krinner,Gerhard,M,France,France,Institut de Géosciences de l,3072,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa25107354b56.45338115.JPG
1812,35,AR6 WGI,9,Chapter 9,9,LA,Mix,Alan,M,USA,USA,Oregon State University,4494,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa253274fadf8.22064790.JPG
1813,35,AR6 WGI,9,Chapter 9,10,LA,Notz,Dirk,M,Germany,Germany,Max Planck Institute for Meteorology,3824,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa253d24bc984.46565214.JPG
1814,35,AR6 WGI,9,Chapter 9,11,LA,Nowicki,Sophie,F,USA,USA,NASA Goddard Space Flight Center,4794,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5d2ecc6e18cac0.84781979.JPG
1815,35,AR6 WGI,9,Chapter 9,12,LA,Nurhati,Intan,F,Indonesia,Indonesia,Indonesian Institute of Sciences,4415,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa253e04da339.98818965.JPG
1816,35,AR6 WGI,9,Chapter 9,13,LA,Ruiz,Lucas,M,Argentina,Argentina,IANIGLA CCT-MENDOZA CONICET,4374,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa25256b83d34.47008174.JPG
1817,35,AR6 WGI,9,Chapter 9,14,LA,Sallée,Jean-baptiste,M,France,France,"CNRS/Sorbonne Universités (UPMC Univ.), UMR 7159, LOCEAN-IPSL Institute",3771,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa252425f03e9.57473390.JPG
1818,35,AR6 WGI,9,Chapter 9,15,LA,Slangen,Aimée,F,Netherlands,Netherlands,"NIOZ Royal Netherlands Institute for Sea Research, Department of Estuarine & Delta Systems, and Utrecht University",4392,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2514b761762.60732440.JPG
1819,35,AR6 WGI,9,Chapter 9,16,LA,Yu,Yongqiang,M,China,China,Institute of Atmospheric Physics,4381,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24c15639797.00233150.JPG
1820,35,AR6 WGI,9,Chapter 9,17,RE,Alakkat,Unnikrishnan,M,India,India,"Retired Scientist, CSIR-National Institute of Oceanography",4402,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5abab0419a60d4.46179660.JPG
1821,35,AR6 WGI,9,Chapter 9,18,RE,Horton,Benjamin,M,Singapore,UK,Nanyang Technological University,4634,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5abc45ef743e73.02999851.JPG
1822,35,AR6 WGI,9,Chapter 9,19,RE,Marsland,Simon,M,Australia,Australia,CSIRO Climate Science Centre,4457,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa25237258054.11117997.JPG
1823,35,AR6 WGI,10,Chapter 10,0,CLA,Doblas-Reyes,Francisco,M,Spain,Spain,ICREA and Barcelona Supercomputing Center-Centro Nacional de Supercomputación,3098,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa1964dc5da73.19418974.JPG
1824,35,AR6 WGI,10,Chapter 10,1,CLA,Sörensson,Anna Amelia,F,Argentina,Argentina,"Center for Ocean and Atmosphere Sciences (CIMA / CONICET-UBA), Franco-Argentinian Institute for the Study of Climate and its Impacts (UMI-IFAECI/CNRS-CONICET-UBA)",4409,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24f4818a954.44194101.JPG
1825,35,AR6 WGI,10,Chapter 10,2,LA,Almazroui,Mansour,M,Saudi Arabia,Saudi Arabia,"Center of Excellence for Climate Change Research, King Abdulaziz University",4496,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa18e2de508d5.48280343.JPG
1826,35,AR6 WGI,10,Chapter 10,3,LA,Dosio,Alessandro,M,Italy,Italy,European Commission Joint Research Centre,4428,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa19678195830.52915832.JPG
1827,35,AR6 WGI,10,Chapter 10,4,LA,Gutowski,William,M,USA,USA,Iowa State University,1006,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24c1e32e2e5.52414118.JPG
1828,35,AR6 WGI,10,Chapter 10,5,LA,Haarsma,Rein,M,Netherlands,Netherlands,Royal Netherlands Meteorological Institute (KNMI),4397,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24c3ba03308.78147274.PNG
1829,35,AR6 WGI,10,Chapter 10,6,LA,Hamdi,Rafiq,M,Belgium,Belgium,Royal Meteorological Institute of Belgium,3769,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24c70afbf07.96234854.JPG
1830,35,AR6 WGI,10,Chapter 10,7,LA,Hewitson,Bruce,M,South Africa,South Africa,University of Cape Town,1028,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24cc644e0e0.72597728.JPG
1831,35,AR6 WGI,10,Chapter 10,8,LA,Kwon,Won-tae,F,Republic of Korea,Republic of Korea,APEC Climate Center,1099,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d6abae5ec883.85760647.JPG
1832,35,AR6 WGI,10,Chapter 10,9,LA,Lamptey,Benjamin L.,M,Niger,Ghana,African Centre of Meteorological Applications for Development (ACMAD),2496,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa25117dcd9a6.01251693.JPG
1833,35,AR6 WGI,10,Chapter 10,10,LA,Maraun,Douglas,M,Austria,Germany,"University of Graz, Wegener Center for Climate and Global Change",4403,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa252049eb129.08739117.JPG
1834,35,AR6 WGI,10,Chapter 10,11,LA,Stephenson,Tannecia,F,Jamaica,Jamaica,The University of the West Indies,4436,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24f3a3bff32.13424347.JPG
1835,35,AR6 WGI,10,Chapter 10,12,LA,Takayabu,Izuru,M,Japan,Japan,Meteorological Research Institute,4423,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24e52ca9f21.21453410.JPG
1836,35,AR6 WGI,10,Chapter 10,13,LA,Terray,Laurent,M,France,France,"CECI, CERFACS/CNRS",1363,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24e26b506a4.88447993.JPG
1837,35,AR6 WGI,10,Chapter 10,14,LA,Turner,Andrew,M,UK,UK,"Department of Meteorology and National Centre for Atmospheric Science, University of Reading",4447,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24dd56adbc2.52758837.PNG
1838,35,AR6 WGI,10,Chapter 10,15,LA,Zuo,Zhiyan,F,China,China,Chinese Academy of Meteorological Sciences,4464,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24b68849df5.41598443.JPG
1839,35,AR6 WGI,10,Chapter 10,16,RE,Flato,Gregory,M,Canada,Canada,Environment and Climate Change Canada,958,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5992edca1eaad3.97978683.JPG
1840,35,AR6 WGI,10,Chapter 10,17,RE,Tangang,Fredolin,M,Malaysia,Malaysia,The National University of Malaysia,49,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24e46b82805.37416744.JPG
1841,35,AR6 WGI,10,Chapter 10,18,RE,Tariq,Muhammad Irfan,M,Pakistan,Pakistan,Ministry of Climate Change Division Government of Pakistan,2392,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC561e6791387c43.70844473.JPEG
1842,35,AR6 WGI,11,Chapter 11,0,CLA,Seneviratne,Sonia,F,Switzerland,Switzerland,"Institute for Atmospheric and Climate Science, ETH Zurich",2160,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa251a49701a6.59812505.JPG
1843,35,AR6 WGI,11,Chapter 11,1,CLA,Zhang,Xuebin,M,Canada,Canada,Environment and Climate Change Canada,1428,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24d0971f469.15328029.JPG
1844,35,AR6 WGI,11,Chapter 11,2,LA,Adnan,Muhammad,M,Pakistan,Pakistan,"Global Change Impact Studies Centre (GCISC), Ministry of Climate Change (MOCC)",4486,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa18ddb24a764.54835569.JPG
1845,35,AR6 WGI,11,Chapter 11,3,LA,Badi,Wafae,F,Morocco,Morocco,Direction de la Météorologie Nationale(Moroccan Meteorological Service),4379,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa18e95232ff5.01975069.PNG
1846,35,AR6 WGI,11,Chapter 11,4,LA,Dereczynski,Claudine,F,Brazil,Brazil,Federal University of Rio de Janeiro,4438,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa1958236e9d2.16026869.JPG
1847,35,AR6 WGI,11,Chapter 11,5,LA,Di Luca,Alejandro,M,Australia,Argentina,"Australian Research Council, Climate Change Research Centre, University of New South Wales, Australia",4452,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa1959f264a24.88073867.JPG
1848,35,AR6 WGI,11,Chapter 11,6,LA,Ghosh,Subimal,M,India,India,"Interdisciplinary Program in Climate Studies, Indian Institute of Technology Bombay, Powai",4431,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24b752db472.37310175.JPG
1849,35,AR6 WGI,11,Chapter 11,7,LA,Iskandar,Iskhaq,M,Indonesia,Indonesia,University of Sriwijaya,4373,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24d14b798c5.93596287.JPG
1850,35,AR6 WGI,11,Chapter 11,8,LA,Kossin,James,M,USA,USA,NOAA/NCEI Center for Weather and Climate,2208,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa250921b7601.91299920.JPG
1851,35,AR6 WGI,11,Chapter 11,9,LA,Lewis,Sophie,F,Australia,Australia,University of New South Wales in Canberra,4456,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa251883b6d28.19130155.JPG
1852,35,AR6 WGI,11,Chapter 11,10,LA,Otto,Friederike,F,UK,Germany,University of Oxford,4449,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa253a0c4fd72.63851030.JPG
1853,35,AR6 WGI,11,Chapter 11,11,LA,Pinto,Izdine,M,Mozambique,Mozambique,University of Cape Twon,4468,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2534244fd76.30984100.JPG
1854,35,AR6 WGI,11,Chapter 11,12,LA,Satoh,Masaki,M,Japan,Japan,"Atmosphere and Ocean Research Institute, The University of Tokyo",4422,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa252251a3294.81948019.JPG
1855,35,AR6 WGI,11,Chapter 11,13,LA,Vicente-Serrano,Sergio M.,M,Spain,Spain,Spanish National Research Council (Pyrenean Institute of Ecology),4399,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24d55d9eb27.79987503.PNG
1856,35,AR6 WGI,11,Chapter 11,14,LA,Wehner,Michael,M,USA,USA,Lawrence Berkeley National Laboratory,3133,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24d36172b33.95845701.JPG
1857,35,AR6 WGI,11,Chapter 11,15,LA,Zhou,Botao,M,China,China,Nanjing University of Information Science and Technology,4463,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24b9abae210.28104051.JPG
1858,35,AR6 WGI,11,Chapter 11,16,RE,Chan,Johnny,M,China,China,"School of Energy and Environment, City University of Hong Kong",4440,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa19242871df3.09870942.PNG
1859,35,AR6 WGI,11,Chapter 11,17,RE,Sorteberg,Asgeir,M,Norway,Norway,University of Bergen,2157,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecdf9ad46b417.70059577.JPG
1860,35,AR6 WGI,11,Chapter 11,18,RE,Vera,Carolina,F,Argentina,Argentina,CIMA/Universidad de Buenos Aires-CONICET,2150,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC4ecdfab3456f58.07602066.JPG
1861,35,AR6 WGI,12,Chapter 12,0,CLA,Ranasinghe,Roshanka (rwmrjb),M,Netherlands,Sri Lanka,"IHE Delft/University of Twente, The Netherlands",4416,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa252c5ac21f0.82671639.JPG
1862,35,AR6 WGI,12,Chapter 12,1,CLA,Ruane,Alexander,M,USA,USA,NASA Goddard Institute for Space Studies,4391,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2526f6c7c82.93909879.JPG
1863,35,AR6 WGI,12,Chapter 12,2,CLA,Vautard,Robert,M,France,France,CNRS - Laboratoire des Sciences du Climat et de l'Environnement,3151,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24d6c9406e7.93660590.JPG
1864,35,AR6 WGI,12,Chapter 12,3,LA,Arnell,Nigel,M,UK,UK,University of Reading,1456,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa18e66319f69.42363140.PNG
1865,35,AR6 WGI,12,Chapter 12,4,LA,Bojariu,Roxana,F,Romania,Romania,National Meteorological Administration,2403,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d66fa1e1bdb5.48044308.JPG
1866,35,AR6 WGI,12,Chapter 12,5,LA,Coppola,Erika,F,Italy,Italy,"Earth System Physics Section, The Abdus Salam International Centre for Theoretical Physics (ICTP)",4477,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa19522b591c1.40122826.JPG
1867,35,AR6 WGI,12,Chapter 12,6,LA,Cruz,Faye Abigail,F,Philippines,Philippines,Manila Observatory,4465,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa1955e7e6fd9.44411049.JPG
1868,35,AR6 WGI,12,Chapter 12,7,LA,Dessai,Suraje,M,UK,Portugal,University of Leeds,3492,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa1959195dd69.76886320.JPG
1869,35,AR6 WGI,12,Chapter 12,8,LA,Islam,Akm Saiful,M,Bangladesh,Bangladesh,Bangaldesh University of Engineering and Technology (BUET),4441,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24d7adf63b6.17879901.JPG
1870,35,AR6 WGI,12,Chapter 12,9,LA,Rahimi,Mohammad,M,Iran,Iran,"Faculty of Desert Studies, Semnan University",2222,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5b2753a9e42300.92244408.JPG
1871,35,AR6 WGI,12,Chapter 12,10,LA,Ruiz Carrascal,Daniel,M,Colombia,Colombia,Universidad EIA,4398,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa252636d0774.22273666.JPG
1872,35,AR6 WGI,12,Chapter 12,11,LA,Sillmann,Jana,F,Norway,Germany,Center for International Climate Research - Oslo (CICERO),4445,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2516221c2c0.13268602.JPG
1873,35,AR6 WGI,12,Chapter 12,12,LA,Sylla,Mouhamadou Bamba,M,Rwanda,Senegal,African Institute for Mathematical Sciences (AIMS),3772,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24e6ea16d22.77955576.JPG
1874,35,AR6 WGI,12,Chapter 12,13,LA,Tebaldi,Claudia,F,USA,USA,Joint Global Change Research Institute,1360,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24e35d96658.57063684.JPG
1875,35,AR6 WGI,12,Chapter 12,14,LA,Wang,Wen,M,China,China,Hohai University,4800,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5d3852c69fd022.92576861.JPG
1876,35,AR6 WGI,12,Chapter 12,15,LA,Zaaboul,Rashyd,M,UAE,Morocco,International Center for Biosaline Agriculture,4462,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24c000408d7.02250789.JPG
1877,35,AR6 WGI,12,Chapter 12,16,RE,Aldrian,Edvin,M,Indonesia,Indonesia,"Agency for Meteorology, Climatology and Geophysics (BMKG)",3078,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC52d7c1161a2410.33859376.JPG
1878,35,AR6 WGI,12,Chapter 12,17,RE,Karoly,David J.,M,Australia,Australia,"Earth Systems and Climate Change in the Australian Government's National Environmental Science Program, based in CSIRO",1066,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24f0abb0a15.72573615.JPG
1879,35,AR6 WGI,12,Chapter 12,18,RE,Türkeş,Murat,M,Turkey,Turkey,Boğaziçi University - Center for Climate Change and Policy Studies,3926,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5979cc22d728a1.01002861.JPG
1880,35,AR6 WGI,ATLAS,ATLAS,0,CLA,Gutiérrez,José Manuel,M,Spain,Spain,Spanish National Research Council (CSIC). Instituto de Física de Cantabria.,4412,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24c0a619e47.54722081.JPG
1881,35,AR6 WGI,ATLAS,ATLAS,1,CLA,Jones,Richard,M,UK,UK,Met Office Hadley Centre,1056,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24ea33ce626.62205826.JPG
1882,35,AR6 WGI,ATLAS,ATLAS,2,CLA,Narisma,Gemma Teresa,F,Philippines,Philippines,Manila Observatory,4483,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa253a68cfcf3.26854101.JPG
1883,35,AR6 WGI,ATLAS,ATLAS,3,LA,Amjad,Muhammad,M,Pakistan,Pakistan,Global Change Impact Studies Centre (GCISC),4485,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa18e38c10c24.32297769.JPG
1884,35,AR6 WGI,ATLAS,ATLAS,4,LA,Gorodetskaya,Irina,F,Portugal,Russia,University of Aveiro,4844,https://apps.ipcc.ch/apps/contact/doc/pictures/noimage.jpg
1885,35,AR6 WGI,ATLAS,ATLAS,5,LA,Klutse,Nana Ama Browne,F,Ghana,Ghana,"Ghana Space Science and Technology Institute, Ghana Atomic Energy Commission",4478,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa250570c38f5.55360062.JPG
1886,35,AR6 WGI,ATLAS,ATLAS,6,LA,Krakovska,Svitlana,F,Ukraine,Ukraine,Ukrainian Hydrometeorological Institute,3739,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa250c7438d95.75963463.JPG
1887,35,AR6 WGI,ATLAS,ATLAS,7,LA,Li,Jian,M,China,China,Chinese Academy of Meteorological Sciences,4460,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa253ee4dab77.59148833.JPG
1888,35,AR6 WGI,ATLAS,ATLAS,8,LA,Martínez-Castro,Daniel,M,Cuba,Cuba,Instituto de Meteorología,4404,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa252495e53e2.38048545.JPG
1889,35,AR6 WGI,ATLAS,ATLAS,9,LA,Mernild,Sebastian H.,M,Norway,Denmark,"NERSC (Nansen Center), Bergen",4376,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa252f92dd8a7.68730097.JPG
1890,35,AR6 WGI,ATLAS,ATLAS,10,LA,Muniz Alves,Lincoln,M,Brazil,Brazil,National Institute for Space Research (INPE),4414,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa25353171905.78295454.JPG
1891,35,AR6 WGI,ATLAS,ATLAS,11,LA,Van Den Hurk,Bart,M,Netherlands,Netherlands,Deltares,4375,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24dc03d58d4.10556281.JPG
1892,35,AR6 WGI,ATLAS,ATLAS,12,LA,Yoon,Jin-ho,M,Republic of Korea,Republic of Korea,Gwangju Institute of Science and Technology,4424,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa24c22ddaa67.52755791.JPG
1893,35,AR6 WGI,ATLAS,ATLAS,13,RE,Camilloni,Inés,F,Argentina,Argentina,Centro de Investigaciones del Mar y la Atmosfera (CIMA) - University of Buenos Aires - CONICET,882,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa191f9ccbdf6.89428727.PNG
1894,35,AR6 WGI,ATLAS,ATLAS,14,RE,Christensen,Jens Hesselbjerg,M,Denmark,Denmark,"Niels Bohr Institute, University of Copenhagen",896,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa19282818ee8.83334117.JPG
1895,35,AR6 WGI,ATLAS,ATLAS,15,RE,Driouech,Fatima,F,Morocco,Morocco,"Mohammed VI Polytechnic University, International Water Research Institute.",3085,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC58074768e53986.43444785.JPG
1896,36,AR6 WGII,1,Chapter 1,0,CLA,Ara Begum,Rawshan,F,Japan,Bangladesh,Kumamoto University,4166,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf786adcb392.30841609.JPG
1897,36,AR6 WGII,1,Chapter 1,1,CLA,Lempert,Robert,M,USA,USA,RAND,2242,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf78bfdf1997.04247980.JPG
1898,36,AR6 WGII,1,Chapter 1,2,LA,Ali,Elham,F,Egypt,Egypt,University of Suez,4127,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2ad18978ab4.03548073.JPG
1899,36,AR6 WGII,1,Chapter 1,3,LA,Benjaminsen,Tor Arve,M,Norway,Norway,Norwegian University of Life Sciences,4178,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7a45299117.58565608.JPG
1900,36,AR6 WGII,1,Chapter 1,4,LA,Bernauer,Thomas,M,Switzerland,Switzerland,ETH Zurich,4165,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf79f3b74919.83157776.JPG
1901,36,AR6 WGII,1,Chapter 1,5,LA,Cramer,Wolfgang,M,France,Germany,"Mediterranean Institute for Biodiversity and Ecology (IMBE), CNRS",1513,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7aaf73eaa9.67175230.JPG
1902,36,AR6 WGII,1,Chapter 1,6,LA,Cui,Xuefeng,M,China,China,Beijing Normal University,3390,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537dbd9bd51353.80582637.JPG
1903,36,AR6 WGII,1,Chapter 1,7,LA,Mach,Katharine,F,USA,USA,Stanford University,3010,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa69cfe7ff552.72623025.JPG
1904,36,AR6 WGII,1,Chapter 1,8,LA,Nagy,Gustavo,M,Uruguay,Uruguay,"Marine Ecology, Universidad de la República",1681,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2b077abc827.31313947.JPG
1905,36,AR6 WGII,1,Chapter 1,9,LA,Stenseth,Nils Christian,M,Norway,Norway,"Centre for Ecological and Evolutionary Synthesis (CEES), Univerity of Oslo",4218,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7735ca3075.78598517.JPG
1906,36,AR6 WGII,1,Chapter 1,10,LA,Sukumar,Raman,M,India,India,Indian Institute of Science,4144,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf869040b485.58437131.JPG
1907,36,AR6 WGII,1,Chapter 1,11,LA,Wester,Philippus,M,Nepal,Netherlands,"Chief Scientist Water Resources Management, International Centre for Integrated Mountain Development (ICIMOD)",4121,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf77f31bbf46.45032169.JPG
1908,36,AR6 WGII,1,Chapter 1,12,RE,Ebi,Kristie,F,USA,USA,University of Washington,59,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa69dcf84ccf0.24523205.JPG
1909,36,AR6 WGII,1,Chapter 1,13,RE,Sutherland,Michael,M,Trinidad and Tobago,Jamaica,University of the West Indies,3855,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC599401e8000c88.15659837.JPG
1910,36,AR6 WGII,2,Chapter 2,0,CLA,Parmesan,Camille,F,UK,USA,"university of plymouth, UK",4238,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf71d4069834.05687482.JPG
1911,36,AR6 WGII,2,Chapter 2,1,CLA,Trisurat,Yongyut,M,Thailand,Thailand,Kasetsart University,4113,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7b240edc21.46932156.JPG
1912,36,AR6 WGII,2,Chapter 2,2,LA,Adrian,Rita,F,Germany,Germany,Leibniz-Institute of Freshwater Ecology and Inland Fisheries,4148,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7895882658.38093721.JPG
1913,36,AR6 WGII,2,Chapter 2,3,LA,Anshari,Gusti Zakaria,M,Indonesia,Indonesia,"Universitas Tanjungpura, Pontianak, West Kalimantan Province",4169,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2b08b0a2bf7.80958407.JPG
1914,36,AR6 WGII,2,Chapter 2,4,LA,Arneth,Almut,F,Germany,Germany,"Karlsruhe Institute of Technology, Atmospheric Environmental Research (KIT, IMK-IFU)",3870,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5979c6485ccac9.85077334.JPG
1915,36,AR6 WGII,2,Chapter 2,5,LA,Gao,Qingzhu,M,China,China,"Institute of Environment and Sustainable Development in Agriculture, Chinese Academy of Agricultural Sciences (CAAS)",3391,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7820839691.48309490.JPG
1916,36,AR6 WGII,2,Chapter 2,6,LA,Gonzalez,Patrick,M,USA,USA,"University of California, Berkeley",4231,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf77b16da940.10624213.JPG
1917,36,AR6 WGII,2,Chapter 2,7,LA,Harris,Rebecca,F,Australia,Australia,"Antarctic Climate Ecosystem CRC, University of Tasmania",4191,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5bdb1ac6a15833.40600805.JPEG
1918,36,AR6 WGII,2,Chapter 2,8,LA,Morecroft,Mike,M,UK,UK,Natural England,4175,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa6a04ea28e51.33684099.JPG
1919,36,AR6 WGII,2,Chapter 2,9,LA,Price,Jeff,M,UK,UK,University of East Anglia (UEA),1721,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa69aec8b8b88.33003208.JPG
1920,36,AR6 WGII,2,Chapter 2,10,LA,Stevens,Nicola,F,South Africa,South Africa,Stellenbosch University,4248,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7708e77187.01975548.JPG
1921,36,AR6 WGII,2,Chapter 2,11,LA,Talukdar,Gautam Hirak,M,India,India,Wildlife Institute of India,4198,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7441b8f6a1.50738343.JPG
1922,36,AR6 WGII,2,Chapter 2,12,RE,Didukh,Yakiv,M,Ukraine,Ukraine,"M. G. Kholodny Institute of Botany, Nat. Acad. of Sci. of Ukraine<br />International Association for Vegetation Science",4208,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7ad1021823.06587971.JPG
1923,36,AR6 WGII,2,Chapter 2,13,RE,Fischlin,Andreas,M,Switzerland,Switzerland,ETH Zurich,1546,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC537c5a4adf9b54.96962430.JPG
1924,36,AR6 WGII,2,Chapter 2,14,RE,Franco Billini,Carol,F,USA,Dominican Republic,Virginia Tech,4206,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aa2aaaf821df1.65689160.JPG
1925,36,AR6 WGII,3,Chapter 3,0,CLA,Cooley,Sarah,F,USA,USA,Ocean Conservancy,4246,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf7930298100.26159828.JPG
1926,36,AR6 WGII,3,Chapter 3,1,CLA,Schoeman,David,M,Australia,Australia,"School of Science and Engineering, University of the Sunshine Coast",3801,https://apps.ipcc.ch/apps/contact/doc/pictures/PIC5aaf73d437d772.29566007.PNG
